"","Request.id","Pickup.point","Driver.id","Status","Request.date","Request.time","Drop.date","Drop.time","Req_weekdays","Drop_weekdays","Req.hrs","drop.hrs","timeSlot","triptime","supply_demand"
"183",5919,"City","19","Trip Completed","2016-07-15","10:03:42","2016-07-15","10:59:27","Fri","Fri",11,"10","Morning",55.75,"Supply Airport"
"184",6002,"Airport","19","Trip Completed","2016-07-15","12:04:15","2016-07-15","12:53:36","Fri","Fri",13,"12","Afternoon",49.35,"Supply City"
"185",468,"City","20","Trip Completed","2016-07-11","09:20:00","2016-07-11","10:05:00","Mon","Mon",10,"10","Morning",45,"Supply Airport"
"186",693,"Airport","20","Trip Completed","2016-07-11","13:51:00","2016-07-11","15:01:00","Mon","Mon",14,"15","Afternoon",70,"Supply City"
"187",1178,"City","20","Trip Completed","2016-07-11","21:05:00","2016-07-11","22:06:00","Mon","Mon",22,"22","Late-evening",61,"Supply Airport"
"188",2103,"City","20","Trip Completed","2016-07-12","16:08:00","2016-07-12","17:18:00","Tue","Tue",17,"17","Evening",70,"Supply Airport"
"189",2292,"Airport","20","Trip Completed","2016-07-12","18:46:00","2016-07-12","19:23:00","Tue","Tue",19,"19","Late-evening",37,"Supply City"
"190",3339,"City","20","Trip Completed","2016-07-13","12:40:58","2016-07-13","13:30:26","Wed","Wed",13,"13","Afternoon",49.4666666666667,"Supply Airport"
"191",3694,"City","20","Trip Completed","2016-07-13","19:33:19","2016-07-13","20:35:08","Wed","Wed",20,"20","Late-evening",61.8166666666667,"Supply Airport"
"192",4469,"City","20","Trip Completed","2016-07-14","08:45:13","2016-07-14","09:48:08","Thu","Thu",9,"09","Morning",62.9166666666667,"Supply Airport"
"193",6432,"City","20","Trip Completed","2016-07-15","19:50:57","2016-07-15","20:30:05","Fri","Fri",20,"20","Late-evening",39.1333333333333,"Supply Airport"
"194",1895,"City","21","Trip Completed","2016-07-12","10:20:00","2016-07-12","10:52:00","Tue","Tue",11,"10","Morning",32,"Supply Airport"
"195",1981,"Airport","21","Trip Completed","2016-07-12","12:23:00","2016-07-12","12:56:00","Tue","Tue",13,"12","Afternoon",33,"Supply City"
"196",3744,"Airport","21","Trip Completed","2016-07-13","20:28:11","2016-07-13","21:22:42","Wed","Wed",21,"21","Late-evening",54.5166666666667,"Supply City"
"197",4433,"Airport","21","Trip Completed","2016-07-14","08:26:32","2016-07-14","09:12:02","Thu","Thu",9,"09","Morning",45.5,"Supply City"
"198",6039,"Airport","21","Trip Completed","2016-07-15","13:11:04","2016-07-15","13:38:01","Fri","Fri",14,"13","Afternoon",26.95,"Supply City"
"199",6543,"City","21","Trip Completed","2016-07-15","20:54:20","2016-07-15","22:12:36","Fri","Fri",21,"22","Late-evening",78.2666666666667,"Supply Airport"
"200",110,"City","22","Trip Completed","2016-07-11","05:05:00","2016-07-11","06:06:00","Mon","Mon",6,"06","Morning",61,"Supply Airport"
"201",362,"City","22","Trip Completed","2016-07-11","08:01:00","2016-07-11","09:18:00","Mon","Mon",9,"09","Morning",77,"Supply Airport"
"202",666,"Airport","22","Trip Completed","2016-07-11","13:02:00","2016-07-11","13:45:00","Mon","Mon",14,"13","Afternoon",43,"Supply City"
"203",926,"City","22","Trip Completed","2016-07-11","18:28:00","2016-07-11","19:34:00","Mon","Mon",19,"19","Late-evening",66,"Supply Airport"
"204",1180,"Airport","22","Trip Completed","2016-07-11","21:01:00","2016-07-11","22:14:00","Mon","Mon",22,"22","Late-evening",73,"Supply City"
"205",1900,"City","22","Trip Completed","2016-07-12","10:32:00","2016-07-12","11:42:00","Tue","Tue",11,"11","Morning",70,"Supply Airport"
"206",2506,"City","22","Trip Completed","2016-07-12","21:01:00","2016-07-12","21:38:00","Tue","Tue",22,"21","Late-evening",37,"Supply Airport"
"207",3064,"City","22","Trip Completed","2016-07-13","08:02:03","2016-07-13","08:58:46","Wed","Wed",9,"08","Morning",56.7166666666667,"Supply Airport"
"208",3327,"Airport","22","Trip Completed","2016-07-13","12:24:41","2016-07-13","13:23:39","Wed","Wed",13,"13","Afternoon",58.9666666666667,"Supply City"
"209",3601,"City","22","Trip Completed","2016-07-13","18:39:00","2016-07-13","19:29:07","Wed","Wed",19,"19","Late-evening",50.1166666666667,"Supply Airport"
"210",4768,"Airport","22","Trip Completed","2016-07-14","15:39:24","2016-07-14","16:49:03","Thu","Thu",16,"16","Evening",69.65,"Supply City"
"211",5142,"City","22","Trip Completed","2016-07-14","20:17:51","2016-07-14","20:48:58","Thu","Thu",21,"20","Late-evening",31.1166666666667,"Supply Airport"
"212",5366,"Airport","22","Trip Completed","2016-07-14","23:27:22","2016-07-15","00:19:50","Thu","Fri",24,"00","Late-evening",52.4666666666667,"Supply City"
"213",5575,"City","22","Trip Completed","2016-07-15","05:53:55","2016-07-15","06:50:02","Fri","Fri",6,"06","Morning",56.1166666666667,"Supply Airport"
"214",5902,"City","22","Trip Completed","2016-07-15","09:52:57","2016-07-15","10:37:05","Fri","Fri",10,"10","Morning",44.1333333333333,"Supply Airport"
"215",6694,"Airport","22","Trip Completed","2016-07-15","22:45:44","2016-07-15","23:17:53","Fri","Fri",23,"23","Late-evening",32.15,"Supply City"
"216",523,"Airport","23","Trip Completed","2016-07-11","09:48:00","2016-07-11","10:37:00","Mon","Mon",10,"10","Morning",49,"Supply City"
"217",747,"City","23","Trip Completed","2016-07-11","15:53:00","2016-07-11","16:43:00","Mon","Mon",16,"16","Evening",50,"Supply Airport"
"218",1371,"Airport","23","Trip Completed","2016-07-12","00:22:00","2016-07-12","01:33:00","Tue","Tue",1,"01","Early Morning",71,"Supply City"
"219",1553,"City","23","Trip Completed","2016-07-12","06:09:00","2016-07-12","07:09:00","Tue","Tue",7,"07","Morning",60,"Supply Airport"
"220",1692,"Airport","23","Trip Completed","2016-07-12","07:52:00","2016-07-12","09:01:00","Tue","Tue",8,"09","Morning",69,"Supply City"
"221",2114,"City","23","Trip Completed","2016-07-12","16:36:00","2016-07-12","17:21:00","Tue","Tue",17,"17","Evening",45,"Supply Airport"
"222",2742,"City","23","Trip Completed","2016-07-13","03:07:37","2016-07-13","03:51:35","Wed","Wed",4,"03","Early Morning",43.9666666666667,"Supply Airport"
"223",4273,"City","23","Trip Completed","2016-07-14","06:17:01","2016-07-14","07:02:28","Thu","Thu",7,"07","Morning",45.45,"Supply Airport"
"224",4668,"City","23","Trip Completed","2016-07-14","12:25:02","2016-07-14","13:34:58","Thu","Thu",13,"13","Afternoon",69.9333333333333,"Supply Airport"
"225",5425,"City","23","Trip Completed","2016-07-15","02:23:56","2016-07-15","03:08:35","Fri","Fri",3,"03","Early Morning",44.65,"Supply Airport"
"226",5488,"City","23","Trip Completed","2016-07-15","04:53:42","2016-07-15","06:00:16","Fri","Fri",5,"06","Early Morning",66.5666666666667,"Supply Airport"
"227",5781,"City","23","Trip Completed","2016-07-15","08:35:47","2016-07-15","09:42:27","Fri","Fri",9,"09","Morning",66.6666666666667,"Supply Airport"
"228",5966,"Airport","23","Trip Completed","2016-07-15","10:54:27","2016-07-15","11:58:44","Fri","Fri",11,"11","Morning",64.2833333333333,"Supply City"
"229",6122,"City","23","Trip Completed","2016-07-15","15:26:06","2016-07-15","16:29:40","Fri","Fri",16,"16","Evening",63.5666666666667,"Supply Airport"
"230",357,"Airport","24","Trip Completed","2016-07-11","08:00:00","2016-07-11","09:08:00","Mon","Mon",9,"09","Morning",68,"Supply City"
"231",1068,"City","24","Trip Completed","2016-07-11","19:52:00","2016-07-11","20:48:00","Mon","Mon",20,"20","Late-evening",56,"Supply Airport"
"232",2689,"Airport","24","Trip Completed","2016-07-13","00:34:03","2016-07-13","01:49:08","Wed","Wed",1,"01","Early Morning",75.0833333333333,"Supply City"
"233",2791,"City","24","Trip Completed","2016-07-13","04:56:20","2016-07-13","05:33:20","Wed","Wed",5,"05","Early Morning",37,"Supply Airport"
"234",3321,"City","24","Trip Completed","2016-07-13","12:23:02","2016-07-13","13:25:14","Wed","Wed",13,"13","Afternoon",62.2,"Supply Airport"
"235",3423,"Airport","24","Trip Completed","2016-07-13","15:52:07","2016-07-13","16:50:46","Wed","Wed",16,"16","Evening",58.65,"Supply City"
"236",3761,"Airport","24","Trip Completed","2016-07-13","20:35:24","2016-07-13","21:39:02","Wed","Wed",21,"21","Late-evening",63.6333333333333,"Supply City"
"237",4140,"City","24","Trip Completed","2016-07-14","04:48:09","2016-07-14","06:05:01","Thu","Thu",5,"06","Early Morning",76.8666666666667,"Supply Airport"
"238",4656,"City","24","Trip Completed","2016-07-14","12:06:27","2016-07-14","12:49:14","Thu","Thu",13,"12","Afternoon",42.7833333333333,"Supply Airport"
"239",4931,"Airport","24","Trip Completed","2016-07-14","18:21:52","2016-07-14","18:54:03","Thu","Thu",19,"18","Late-evening",32.1833333333333,"Supply City"
"240",5268,"City","24","Trip Completed","2016-07-14","21:29:35","2016-07-14","22:30:11","Thu","Thu",22,"22","Late-evening",60.6,"Supply Airport"
"241",5811,"City","24","Trip Completed","2016-07-15","08:46:30","2016-07-15","09:26:33","Fri","Fri",9,"09","Morning",40.05,"Supply Airport"
"242",6139,"Airport","24","Trip Completed","2016-07-15","15:45:16","2016-07-15","16:40:41","Fri","Fri",16,"16","Evening",55.4166666666667,"Supply City"
"243",6333,"Airport","24","Trip Completed","2016-07-15","18:41:22","2016-07-15","19:53:29","Fri","Fri",19,"19","Late-evening",72.1166666666667,"Supply City"
"244",773,"City","25","Trip Completed","2016-07-11","16:23:00","2016-07-11","17:21:00","Mon","Mon",17,"17","Evening",58,"Supply Airport"
"245",1123,"City","25","Trip Completed","2016-07-11","20:20:00","2016-07-11","21:18:00","Mon","Mon",21,"21","Late-evening",58,"Supply Airport"
"246",2667,"Airport","25","Trip Completed","2016-07-12","23:35:00","2016-07-13","00:40:52","Tue","Wed",24,"00","Late-evening",65.8666666666667,"Supply City"
"247",2833,"City","25","Trip Completed","2016-07-13","05:27:26","2016-07-13","06:19:18","Wed","Wed",6,"06","Morning",51.8666666666667,"Supply Airport"
"248",3396,"City","25","Trip Completed","2016-07-13","14:59:08","2016-07-13","15:57:24","Wed","Wed",15,"15","Evening",58.2666666666667,"Supply Airport"
"249",3590,"City","25","Trip Completed","2016-07-13","18:31:29","2016-07-13","19:31:56","Wed","Wed",19,"19","Late-evening",60.45,"Supply Airport"
"250",3762,"City","25","Trip Completed","2016-07-13","20:38:10","2016-07-13","21:21:24","Wed","Wed",21,"21","Late-evening",43.2333333333333,"Supply Airport"
"251",4566,"City","25","Trip Completed","2016-07-14","09:48:56","2016-07-14","10:22:52","Thu","Thu",10,"10","Morning",33.9333333333333,"Supply Airport"
"252",4862,"City","25","Trip Completed","2016-07-14","17:37:44","2016-07-14","18:41:40","Thu","Thu",18,"18","Late-evening",63.9333333333333,"Supply Airport"
"253",5564,"Airport","25","Trip Completed","2016-07-15","05:41:11","2016-07-15","06:53:22","Fri","Fri",6,"06","Morning",72.1833333333333,"Supply City"
"254",6187,"City","25","Trip Completed","2016-07-15","17:11:08","2016-07-15","18:08:11","Fri","Fri",18,"18","Late-evening",57.05,"Supply Airport"
"255",6642,"City","25","Trip Completed","2016-07-15","22:07:14","2016-07-15","22:54:02","Fri","Fri",23,"22","Late-evening",46.8,"Supply Airport"
"256",322,"City","26","Trip Completed","2016-07-11","07:31:00","2016-07-11","08:10:00","Mon","Mon",8,"08","Morning",39,"Supply Airport"
"257",793,"City","26","Trip Completed","2016-07-11","17:04:00","2016-07-11","18:06:00","Mon","Mon",18,"18","Late-evening",62,"Supply Airport"
"258",898,"Airport","26","Trip Completed","2016-07-11","18:14:00","2016-07-11","19:09:00","Mon","Mon",19,"19","Late-evening",55,"Supply City"
"259",1258,"City","26","Trip Completed","2016-07-11","21:51:00","2016-07-11","23:00:00","Mon","Mon",22,"23","Late-evening",69,"Supply Airport"
"260",2832,"City","26","Trip Completed","2016-07-13","05:20:16","2016-07-13","06:14:07","Wed","Wed",6,"06","Morning",53.85,"Supply Airport"
"261",3139,"City","26","Trip Completed","2016-07-13","08:54:04","2016-07-13","09:22:42","Wed","Wed",9,"09","Morning",28.6333333333333,"Supply Airport"
"262",3438,"City","26","Trip Completed","2016-07-13","16:12:53","2016-07-13","17:13:44","Wed","Wed",17,"17","Evening",60.85,"Supply Airport"
"263",3966,"Airport","26","Trip Completed","2016-07-13","22:50:42","2016-07-13","23:27:43","Wed","Wed",23,"23","Late-evening",37.0166666666667,"Supply City"
"264",6401,"Airport","26","Trip Completed","2016-07-15","19:33:00","2016-07-15","20:16:57","Fri","Fri",20,"20","Late-evening",43.95,"Supply City"
"265",204,"City","27","Trip Completed","2016-07-11","06:04:00","2016-07-11","06:44:00","Mon","Mon",7,"06","Morning",40,"Supply Airport"
"266",632,"Airport","27","Trip Completed","2016-07-11","12:20:00","2016-07-11","13:10:00","Mon","Mon",13,"13","Afternoon",50,"Supply City"
"267",763,"City","27","Trip Completed","2016-07-11","16:19:00","2016-07-11","17:25:00","Mon","Mon",17,"17","Evening",66,"Supply Airport"
"268",1786,"Airport","27","Trip Completed","2016-07-12","09:03:00","2016-07-12","09:58:00","Tue","Tue",10,"09","Morning",55,"Supply City"
"269",1968,"City","27","Trip Completed","2016-07-12","12:10:00","2016-07-12","12:49:00","Tue","Tue",13,"12","Afternoon",39,"Supply Airport"
"270",2088,"Airport","27","Trip Completed","2016-07-12","15:51:00","2016-07-12","17:02:00","Tue","Tue",16,"17","Evening",71,"Supply City"
"271",2473,"Airport","27","Trip Completed","2016-07-12","20:43:00","2016-07-12","21:20:00","Tue","Tue",21,"21","Late-evening",37,"Supply City"
"272",2869,"Airport","27","Trip Completed","2016-07-13","05:50:09","2016-07-13","06:27:07","Wed","Wed",6,"06","Morning",36.9666666666667,"Supply City"
"273",3742,"Airport","27","Trip Completed","2016-07-13","20:24:23","2016-07-13","20:48:05","Wed","Wed",21,"20","Late-evening",23.7,"Supply City"
"274",4440,"Airport","27","Trip Completed","2016-07-14","08:26:29","2016-07-14","09:00:36","Thu","Thu",9,"09","Morning",34.1166666666667,"Supply City"
"275",5234,"City","27","Trip Completed","2016-07-14","21:09:47","2016-07-14","21:52:37","Thu","Thu",22,"21","Late-evening",42.8333333333333,"Supply Airport"
"276",6354,"Airport","27","Trip Completed","2016-07-15","18:59:01","2016-07-15","19:35:10","Fri","Fri",19,"19","Late-evening",36.15,"Supply City"
"277",6638,"City","27","Trip Completed","2016-07-15","21:59:10","2016-07-15","23:13:18","Fri","Fri",22,"23","Late-evening",74.1333333333333,"Supply Airport"
"278",84,"City","28","Trip Completed","2016-07-11","04:50:00","2016-07-11","05:26:00","Mon","Mon",5,"05","Early Morning",36,"Supply Airport"
"279",1199,"City","28","Trip Completed","2016-07-11","21:17:00","2016-07-11","21:53:00","Mon","Mon",22,"21","Late-evening",36,"Supply Airport"
"280",1676,"Airport","28","Trip Completed","2016-07-12","07:44:00","2016-07-12","08:40:00","Tue","Tue",8,"08","Morning",56,"Supply City"
"281",2774,"City","28","Trip Completed","2016-07-13","04:33:38","2016-07-13","05:13:54","Wed","Wed",5,"05","Early Morning",40.2666666666667,"Supply Airport"
"282",3220,"Airport","28","Trip Completed","2016-07-13","09:51:41","2016-07-13","10:24:39","Wed","Wed",10,"10","Morning",32.9666666666667,"Supply City"
"283",3718,"Airport","28","Trip Completed","2016-07-13","19:56:20","2016-07-13","20:47:17","Wed","Wed",20,"20","Late-evening",50.95,"Supply City"
"284",4904,"Airport","28","Trip Completed","2016-07-14","18:02:23","2016-07-14","18:58:49","Thu","Thu",19,"18","Late-evening",56.4333333333333,"Supply City"
"285",6527,"Airport","28","Trip Completed","2016-07-15","20:54:01","2016-07-15","21:53:29","Fri","Fri",21,"21","Late-evening",59.4666666666667,"Supply City"
"286",6710,"City","28","Trip Completed","2016-07-15","23:02:36","2016-07-16","00:12:12","Fri","Sat",24,"00","Late-evening",69.6,"Supply Airport"
"287",1584,"Airport","29","Trip Completed","2016-07-12","06:26:00","2016-07-12","07:18:00","Tue","Tue",7,"07","Morning",52,"Supply City"
"288",1966,"Airport","29","Trip Completed","2016-07-12","12:05:00","2016-07-12","13:12:00","Tue","Tue",13,"13","Afternoon",67,"Supply City"
"289",2827,"City","29","Trip Completed","2016-07-13","05:18:31","2016-07-13","06:18:22","Wed","Wed",6,"06","Morning",59.85,"Supply Airport"
"290",2945,"Airport","29","Trip Completed","2016-07-13","06:34:13","2016-07-13","07:28:05","Wed","Wed",7,"07","Morning",53.8666666666667,"Supply City"
"291",3365,"City","29","Trip Completed","2016-07-13","13:47:14","2016-07-13","14:51:51","Wed","Wed",14,"14","Afternoon",64.6166666666667,"Supply Airport"
"292",3548,"Airport","29","Trip Completed","2016-07-13","18:07:42","2016-07-13","19:12:22","Wed","Wed",19,"19","Late-evening",64.6666666666667,"Supply City"
"293",3753,"City","29","Trip Completed","2016-07-13","20:30:08","2016-07-13","21:42:32","Wed","Wed",21,"21","Late-evening",72.4,"Supply Airport"
"294",4569,"Airport","29","Trip Completed","2016-07-14","09:48:17","2016-07-14","10:49:39","Thu","Thu",10,"10","Morning",61.3666666666667,"Supply City"
"295",6309,"Airport","29","Trip Completed","2016-07-15","18:29:54","2016-07-15","19:42:21","Fri","Fri",19,"19","Late-evening",72.45,"Supply City"
"296",6437,"City","29","Trip Completed","2016-07-15","19:53:52","2016-07-15","20:26:32","Fri","Fri",20,"20","Late-evening",32.6666666666667,"Supply Airport"
"297",517,"Airport","30","Trip Completed","2016-07-11","09:45:00","2016-07-11","10:24:00","Mon","Mon",10,"10","Morning",39,"Supply City"
"298",1406,"Airport","30","Trip Completed","2016-07-12","03:02:00","2016-07-12","03:55:00","Tue","Tue",4,"03","Early Morning",53,"Supply City"
"299",1643,"Airport","30","Trip Completed","2016-07-12","07:18:00","2016-07-12","08:10:00","Tue","Tue",8,"08","Morning",52,"Supply City"
"300",2108,"Airport","30","Trip Completed","2016-07-12","16:14:00","2016-07-12","16:48:00","Tue","Tue",17,"16","Evening",34,"Supply City"
"301",2647,"City","30","Trip Completed","2016-07-12","22:46:00","2016-07-12","23:18:00","Tue","Tue",23,"23","Late-evening",32,"Supply Airport"
"302",3129,"City","30","Trip Completed","2016-07-13","08:41:49","2016-07-13","09:41:42","Wed","Wed",9,"09","Morning",59.8833333333333,"Supply Airport"
"303",3738,"Airport","30","Trip Completed","2016-07-13","20:15:54","2016-07-13","20:55:01","Wed","Wed",21,"20","Late-evening",39.1166666666667,"Supply City"
"304",4422,"Airport","30","Trip Completed","2016-07-14","08:13:15","2016-07-14","09:13:10","Thu","Thu",9,"09","Morning",59.9166666666667,"Supply City"
"305",4790,"City","30","Trip Completed","2016-07-14","16:43:53","2016-07-14","17:56:08","Thu","Thu",17,"17","Evening",72.25,"Supply Airport"
"306",5496,"City","30","Trip Completed","2016-07-15","04:59:58","2016-07-15","05:34:09","Fri","Fri",5,"05","Early Morning",34.1833333333333,"Supply Airport"
"307",6484,"Airport","30","Trip Completed","2016-07-15","20:19:45","2016-07-15","21:01:21","Fri","Fri",21,"21","Late-evening",41.6,"Supply City"
"308",6731,"Airport","30","Trip Completed","2016-07-15","23:23:55","2016-07-16","00:11:55","Fri","Sat",24,"00","Late-evening",48,"Supply City"
